"시도별","품목별","항목","단위","2024.06 월","2024.07 월","2024.08 월","2024.09 월","2024.10 월","2024.11 월","1975 년","1976 년","1977 년","1978 년","1979 년","1980 년","1981 년","1982 년","1983 년","1984 년","1985 년","1986 년","1987 년","1988 년","1989 년","1990 년","1991 년","1992 년","1993 년","1994 년","1995 년","1996 년","1997 년","1998 년","1999 년","2000 년","2001 년","2002 년","2003 년","2004 년","2005 년","2006 년","2007 년","2008 년","2009 년","2010 년","2011 년","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년","2022 년","2023 년",
"전국","헬스클럽이용료","소비자물가지수[2020=100]","2020=100","107.04","107.31","107.19","107.19","107.44","107.4","","","","","","","","","","","","","","","","","","","","","","","","","","82.914","82.639","82.521","83.571","83.101","83.786","83.471","83.855","85.615","86.829","88.351","91.01","93.493","94.955","95.82","95.762","96.435","97.184","97.314","99.029","100","99.52","102.24","105.29",
"전국","골프연습장이용료","소비자물가지수[2020=100]","2020=100","105.02","105.03","105.02","105.04","105","104.78","","","","","","","","","","","","","","","","","","","","","98.879","100.165","100.667","96.291","91.52","93.827","93.21","93.929","98.456","99.911","100.239","100.548","103.247","104.967","106.546","107.973","107.217","107.191","106.469","104.001","102.965","101.858","100.371","99.68","99.729","100","100.77","102.97","104.75",
"전국","골프장이용료","소비자물가지수[2020=100]","2020=100","118.18","117.89","117.73","118.43","118.43","118.67","","","","","","","","","","","","","","","","","","","","","","","","","","59.922","61.66","62.295","63.763","66.335","68.192","70.362","74.216","77.119","72.857","74.382","85.667","86.207","87.126","89.426","90.236","92.001","93.672","95.434","97.593","100","104.02","110.32","115.16",
"전국","당구장이용료","소비자물가지수[2020=100]","2020=100","106.5","106.75","106.97","107.04","107.05","107.12","","","","","","","","","","","","","","","","","","","","","74.65","77.964","81.938","88.014","79.867","76.453","79.077","81.676","84.256","84.645","86.805","86.393","87.174","89.51","90.436","90.755","91.375","92.093","93.38","93.781","95.168","96.471","97.441","99.417","99.926","100","100.01","101.72","105.34",
"전국","노래방이용료","소비자물가지수[2020=100]","2020=100","120.09","120.09","120.09","120.54","120.66","120.78","","","","","","","","","","","","","","","","","","","","","57.941","61.166","62.208","65.577","65.25","65.24","65.414","66.398","67.632","69.382","71.329","71.787","72.856","74.236","80.929","83.902","87.125","88.319","90.779","93.284","94.571","95.543","96.958","98.035","99.212","100","101.63","106.3","113.92",
"전국","PC방이용료","소비자물가지수[2020=100]","2020=100","112.39","112.42","112.58","112.78","112.82","114.1","","","","","","","","","","","","","","","","","","","","","","","","","","109.146","104.726","100.788","101.224","100.597","97.675","94.103","93.175","91.441","92.263","91.572","91.724","93.196","95.324","96.528","95.311","92.793","93.906","99.391","101.119","100","100.96","103.67","108.73",
"전국","놀이시설이용료","소비자물가지수[2020=100]","2020=100","116.9","123.92","124.04","117.35","115.89","115.14","","","","","","","","","","","","","","","","","","","","","35.966","43.043","46.526","48.273","49.412","56.668","58.973","61.943","70.084","72.904","73.631","75.508","77.484","80.442","82.546","83.945","84.099","84.631","86.374","88.794","89.666","92.095","93.961","97.179","99.75","100","101.9","106.86","113.25",
"전국","운동경기관람료","소비자물가지수[2020=100]","2020=100","119.28","119.28","119.28","119.28","121.27","122.22","","","","","","18.744","24.365","24.622","24.845","24.845","24.845","24.845","24.845","24.845","24.845","24.845","32.312","34.713","34.742","38.983","44.053","46.005","50.569","52.22","52.313","52.339","52.866","53.665","55.467","59.468","61.263","62.033","64.142","69.95","72.717","76.331","80.007","80.569","82.951","85.438","88.73","91.935","94.082","96.354","97.531","100","102.26","105.05","115.77",
"전국","영화관람료","소비자물가지수[2020=100]","2020=100","128.81","128.81","128.81","128.81","128.81","128.81","3.592","4.353","4.636","5.689","8.472","11.465","13.733","16.096","16.841","17.861","18.89","21.028","21.897","23.943","27.261","30.38","34.774","38.535","41.035","42.835","45.616","51.032","52.63","53.788","55.078","56.353","61.725","63.8","64.843","65.453","65.723","66.304","67.372","67.997","72.379","77.098","77.58","77.801","78.702","83.777","85.462","87.74","88.453","94.999","97.437","100","116.48","125.32","128.81",
"전국","공연예술관람료","소비자물가지수[2020=100]","2020=100","108.55","108.55","108.55","108.55","108.55","108.55","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.083","67.752","78.925","82.874","81.403","85.859","86.03","86.291","86.788","93.857","95.748","97.204","98.639","100.7","100.213","100","100.77","101.39","107.03",
"전국","관람시설이용료","소비자물가지수[2020=100]","2020=100","108.76","108.76","108.76","109.95","109.95","109.95","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.683","85.604","86.633","85.221","84.088","81.888","79.389","80.927","82.882","85.584","87.736","89.177","93.276","97.621","99.18","100","107.39","111.5","107.95",
"전국","독서실비","소비자물가지수[2020=100]","2020=100","99.61","99.88","99.92","99.99","100.15","100.18","6.109","6.109","6.138","6.685","7.227","11.01","15.615","19.478","22.38","22.961","24.469","28.655","32.209","33.746","37.31","39.798","43.518","46.03","48.338","53.119","57.077","62.939","68.073","71.931","71.655","73.249","74.262","75.416","79.115","80.372","82.484","85.068","87.028","88.636","90.155","90.871","92.052","93.567","95.334","96.049","96.569","96.944","97.812","98.977","99.607","100","99.59","99.11","98.9",
"전국","문화강습료","소비자물가지수[2020=100]","2020=100","113.53","113.49","113.49","113.67","113.48","113.39","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.041","83.469","85.265","86.37","88.366","89.869","90.578","92.282","95.959","98.519","100","102.45","105.49","111.33",
"전국","온라인콘텐츠이용료","소비자물가지수[2020=100]","2020=100","107.44","107.44","107.44","107.44","110.33","110.33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.027","95.903","92.93","93.004","93.028","93.028","92.749","92.749","94.599","94.442","94.442","97.979","98.749","98.749","99.987","100","100.45","103.13","105.51",
"전국","사진서비스료","소비자물가지수[2020=100]","2020=100","117.84","118.18","118.32","118.43","118.49","118.59","","","","","","","","","","","45.418","44.903","45.02","43.881","44.104","45.622","46.698","48.379","52.618","52.892","53.725","56.326","59.5","71.812","65.795","64.331","63.666","63.644","64.224","64.915","64.218","64.913","66.369","68.729","73.925","77.207","80.134","84.033","85.389","87.063","89.276","90.951","93.487","95.393","97.888","100","102.27","107.02","115.18",
"전국","국내단체여행비","소비자물가지수[2020=100]","2020=100","122.59","129.45","136.13","122.03","125.98","119.45","","","","","","","","","","","","","","","","","","","","","","","","","","79.013","82.241","85.876","92.672","90.209","89.304","90.793","89.379","90.577","92.52","97.746","100.011","104.277","105.82","105.023","97.888","98.49","100.663","100.868","98.999","100","105.16","126.29","124.15",
